,Postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
0,5211 XH,51.692368834501,5.3034725736586,"
Oude Sluis 3 - 19 

",073,5211,Binnenstad-Centrum,Binnenstad,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1053 NX,52.363944273638,4.8608795537173,"
Lootsstraat 4 - 24 

",020,1053,Lootsbuurt,Van Lennepbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1325 TZ,52.357559747616,5.2413803375603,"
Fellinilaan 384 - 426 

",036,1325,Filmwijk,Wijk 02 Almere Stad,Almere,Almere,Flevoland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1079 HE,52.341959315957,4.9071286547935,"
Rijnstraat 183 - 205 

",020,1079,Rijnbuurt Oost,Rijnbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,6846 ZC,51.953715354761,5.8511336230313,"
Helenastraat 3 - 99 

",026,6846,Schuytgraaf-Centrum,Schuytgraaf,Arnhem,Arnhem,Gelderland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1091 TM,52.35044696142,4.9134059176776,"
Overamstelstraat 19 - 131 

",020,1091,Weesperzijde Midden/Zuid,Weesperzijde,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2561 TS,52.076311755251,4.2777992398364,"
Daguerrestraat 179 - 201 

",070,2561,Valkenboskwartier,Wijk 20 Valkenboskwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,5212 VB,51.695868806104,5.3053596030633,"
Citadellaan 57 - 105 

",073,5212,De Muntel,Muntel / Vliert,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2315 KW,52.160310928061,4.5072863103253,"
Munnikenstraat 79 - 97 

",071,2315,De Waard,Binnenstad-Noord,Leiden,Leiden,Zuid-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1066 RC,52.345606806072,4.8106857366422,"
Belgiëplein 1 - 111 

",020,1066,Belgiëplein e.o.,Sloter-/Riekerpolder,Amsterdam,Amsterdam,Noord-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2801 VA,52.010919980655,4.7047573639614,"
Nonnenwater 1 - 20 

",0182,2801,Raam e.o.,Binnenstad,Gouda,Gouda,Zuid-Holland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,5038 TT,51.55458469882,5.0789111045876,"
Lange Schijfstraat 80 - 135 

",013,5038,Sint Anna Noord,Sint Anna,Tilburg,Tilburg,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,4813 ED,51.576671277451,4.7406783047019,"
Dreef 1 - 49 

",076,4813,Princenhage,Breda West,Breda,Breda,Noord-Brabant,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,1315 BV,52.368267885054,5.2168616452704,"
Koperslagerhof 22 - 34 

",036,1315,Centrum Almere Stad,Wijk 02 Almere Stad,Almere,Almere,Flevoland,"
Carolushof 51 - 169 

Eerste Straatje van Best 1 - 41 

"
0,2312 VT,52.160729250869,4.4955926035257,"
Koperslagerhof 22 - 34 

",071,2312,Marewijk,Binnenstad-Noord,Leiden,Leiden,Zuid-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5612 HD,51.450808466774,5.465113301396,"
Boschdijk 259 - 295 

",040,5612,Limbeek-Noord,Wijk 14 Stadsdeel Woensel-Zuid,Eindhoven,Eindhoven,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5038 AD,51.555486642285,5.0827940951261,"
Heuvelstraat 105 - 159 

",013,5038,Binnenstad West,Binnenstad,Tilburg,Tilburg,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,2515 AB,52.075647304527,4.3272742608183,"
Maasstraat 255 - 309 

",070,2515,Rivierenbuurt-Noord,Wijk 27 Stationsbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5038 HK,51.559903416894,5.0749190777951,"
Buxusplaats 5 - 151 

",013,5038,Bomenbuurt Oost,Noordhoek,Tilburg,Tilburg,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1171 VN,52.340432890334,4.7800218660975,"
Einsteinlaan 1 - 47 

",020,1171,Badhoevedorp West,Badhoevedorp,Badhoevedorp,Haarlemmermeer,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,9743 AD,53.228609249301,6.5335757599876,"
Friesestraatweg 203 - 219 

",050,9743,Friesestraatweg,Nieuw-West,Groningen,Groningen,Groningen,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,2282 HS,52.047098037562,4.3336771947033,"
Jacob van Offwegenlaan 44 - 78 

",070,2282,Rembrandtkwartier,Wijk 02,Rijswijk,Rijswijk,Zuid-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5611 XK,51.439277946369,5.4726940297488,"
Lichtstraat 488 - 600 

",040,5611,Witte Dame,Wijk 11 Stadsdeel Centrum,Eindhoven,Eindhoven,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,4707 CR,51.520252287832,4.4735652763084,"
Lindenburg 1 - 127 

",0165,4707,Langdonk-Oost,Wijk 05 Langdonk,Roosendaal,Roosendaal,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,2562 CX,52.074902945907,4.2831765035971,"
Regentesselaan 159 - 199 

",070,2562,Rond de Energiecentrale,Wijk 21 Regentessekwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5213 AP,51.69629731369,5.3245420830236,"
Graafseweg 178 - 198 

",073,5213,Graafsebuurt-Noord,Graafsepoort,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1811 LW,52.632585503563,4.7508750313893,"
Pieterstraat 1 - 18 

",072,1811,Binnenstad-West,Centrum,Alkmaar,Alkmaar,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5014 MG,51.571163959686,5.0941612784086,"
Van Goorstraat 2 - 36 

",013,5014,Hoefstraat Zuid,Groeseind-Hoefstraat,Tilburg,Tilburg,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5629 MP,51.485921404096,5.4740541206096,"
Shakespearelaan 1 - 56 

",040,5629,Blixembosch-Oost,Wijk 15 Stadsdeel Woensel-Noord,Eindhoven,Eindhoven,Noord-Brabant,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1073 VD,52.354032937539,4.9003322411705,"
Sint Willibrordusstraat 56 - 78 

",020,1073,Van der Helstpleinbuurt,Nieuwe Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,9725 LB,53.207770704792,6.571763231489,"
Fongersplaats 27 - 41 

",050,9725,Rivierenbuurt,Oud-Zuid,Groningen,Groningen,Groningen,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1071 CG,52.359350832301,4.876911025307,"
Pieter Cornelisz. Hooftstraat 144 - 154 

",020,1071,Concertgebouwbuurt,Museumkwartier,Amsterdam,Amsterdam,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,2023 EM,52.393923234433,4.6322260329417,"
Jelgersmastraat 1 - 23 

",023,2023,Kleverpark-noord,Ter Kleefkwartier,Haarlem,Haarlem,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1054 AC,52.365302310434,4.878359256294,"
Nassaukade 370 - 377 

",020,1054,Helmersbuurt Oost,Helmersbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1271 CE,52.296868696964,5.2295336414613,"
Naarderstraat 1 - 42 

",035,1271,Westereng,Wijk 01 Westereng,Huizen,Huizen,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,5331 KJ,51.77462340121,5.315598319816,"
Hoorzik 21 - 45 

",0418,5331,"Verspreide huizen Kerkdriel, Berm en Hoorzik",Wijk 00 Kerkdriel,Kerkdriel,Maasdriel,Gelderland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,8033 CC,52.536389855375,6.1099988938687,"
Baaksebeek 2 - 36 

",038,8033,Aalanden-Oost,Wijk 31 Aalanden,Zwolle,Zwolle,Overijssel,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1021 JC,52.385537626084,4.9180923071816,"
Meeuwenlaan 167 - 185 

",020,1021,Vogelbuurt Zuid,IJplein/Vogelbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,1073 XW,52.357074483607,4.8942635764767,"
Tweede Jacob van Campenstraat 86 - 102 

",020,1073,Gerard Doubuurt,Oude Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Duizenddraadsteeg 1 - 6 

Dullebakkersteeg 5 - 9 

Van der Werfstraat 29 - 41 

"
0,7511 JG,52.220903189662,6.8922621320633,"
Tweede Jacob van Campenstraat 86 - 102 

",053,7511,City,Wijk 00 Binnensingelgebied,Enschede,Enschede,Overijssel,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,2014 CK,52.3780221852,4.6134054081389,"
Lorentzkade 360 - 390 

",023,2014,Zeeheldenbuurt,Houtvaartkwartier,Haarlem,Haarlem,Noord-Holland,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,2225 EV,52.202620427647,4.4030513890618,"
Voorstraat 102 - 116 

",071,2225,Midden,Katwijk aan Zee,Katwijk,Katwijk,Zuid-Holland,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,6531 HK,51.83072565265,5.8452441633468,"
Groenestraat 245 - 277 

",024,6531,Hazenkamp,Wijk 05 Nijmegen-Midden,Nijmegen,Nijmegen,Gelderland,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,2133 KG,52.314872526724,4.6667834920632,"
Stoholm 167 - 225 

",023,2133,Hoofddorp Bornholm West,Hoofddorp,Hoofddorp,Haarlemmermeer,Noord-Holland,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,1057 RP,52.368421510015,4.8510982583534,"
Van Spilbergenstraat 140 - 160 

",020,1057,Orteliusbuurt Midden,Hoofdweg e.o.,Amsterdam,Amsterdam,Noord-Holland,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,3132 WD,51.915535617912,4.3231315290995,"
van der Werffstraat 52 - 90 

",010,3132,Wetering,Westwijk,Vlaardingen,Vlaardingen,Zuid-Holland,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
0,5014 LV,51.569429064101,5.087806098248,"
Groeseindstraat 49 - 99 

",013,5014,Sint Pieterspark,Groeseind-Hoefstraat,Tilburg,Tilburg,Noord-Brabant,"
Brammelerstraat 1 - 19 

Brammelerdwarsstraat 20 - 20 

"
